ucsc,hgnc_symbol
uc058gui.1,CEP126
uc058guj.1,CEP126
uc058guk.1,CFAP300
uc058gul.1,CFAP300
uc058gum.1,RNA5SP535
uc058gun.1,CFAP300
uc058guo.1,
uc058gup.1,YAP1
uc058guq.1,YAP1
uc058gur.1,YAP1
uc058gus.1,
uc058gut.1,RNU6-952P
uc058guu.1,BIRC3
uc058guv.1,BIRC3
uc058guw.1,BIRC3
uc058gux.1,BIRC3
uc058guy.1,BIRC3
uc058guz.1,BIRC3
uc058gva.1,BIRC2
uc058gvb.1,BIRC2
uc058gvc.1,BIRC2
uc058gvd.1,BIRC2
uc058gve.1,BIRC2
uc058gvf.1,BIRC2
uc058gvg.1,BIRC2
uc058gvh.1,BIRC2
uc058gvi.1,BIRC2
uc058gvj.1,BIRC2
uc058gvk.1,BIRC2
uc058gvl.1,TMEM123
uc058gvm.1,TMEM123
uc058gvn.1,TMEM123
uc058gvo.1,TMEM123
uc058gvp.1,TMEM123
uc058gvq.1,TMEM123
uc058gvr.1,
uc058gvs.1,
uc058gvt.1,MMP20
uc058gvu.1,MMP20
uc058gvv.1,
uc058gvw.1,
uc058gvx.1,
uc058gvy.1,MMP8
uc058gvz.1,MMP8
uc058gwa.1,MMP8
uc058gwb.1,MMP8
uc058gwc.1,MMP8
uc058gwd.1,MMP10
uc058gwe.1,MMP3
uc058gwf.1,MMP3
uc058gwg.1,RNU7-159P
uc058gwh.1,MMP13
uc058gwi.1,MMP13
uc058gwj.1,
uc058gwk.1,DCUN1D5
uc058gwl.1,DCUN1D5
uc058gwm.1,DCUN1D5
uc058gwn.1,DCUN1D5
uc058gwo.1,DCUN1D5
uc058gwp.1,DCUN1D5
uc058gwq.1,DCUN1D5
uc058gwr.1,DCUN1D5
uc058gws.1,DCUN1D5
uc058gwt.1,DCUN1D5
uc058gwu.1,DYNC2H1
uc058gwv.1,DYNC2H1
uc058gww.1,DYNC2H1
uc058gwx.1,DYNC2H1
uc058gwy.1,DYNC2H1
uc058gwz.1,DYNC2H1
uc058gxa.1,
uc058gxb.1,
uc058gxc.1,PDGFD
uc058gxd.1,LINC02552
uc058gxe.1,LINC02552
uc058gxf.1,LINC02552
uc058gxg.1,CASP12
uc058gxh.1,CASP12
uc058gxi.1,CASP12
uc058gxj.1,CASP4
uc058gxl.1,CASP4
uc058gxm.1,CASP4
uc058gxn.1,CASP4
uc058gxo.1,CASP4
uc058gxp.1,CASP4
uc058gxq.1,CASP4
uc058gxr.1,CASP4
uc058gxs.1,CASP4
uc058gxt.1,CASP4
uc058gxu.1,CASP4
uc058gxv.1,CASP5
uc058gxw.1,CASP5
uc058gxx.1,CASP5
uc058gxy.1,CASP5
uc058gxz.1,CASP5
uc058gya.1,CASP1
uc058gyb.1,CASP1
uc058gyc.1,CASP1
uc058gyd.1,CASP1
uc058gye.1,CASP1
uc058gyf.1,CASP1
uc058gyg.1,CASP1
uc058gyh.1,CASP1
uc058gyi.1,CASP1
uc058gyj.1,CARD16
uc058gyk.1,CARD16
uc058gyl.1,CARD16
uc058gym.1,CARD18
uc058gyn.1,CARD18
uc058gyo.1,CARD18
uc058gyp.1,
uc058gyq.1,GRIA4
uc058gyr.1,GRIA4
uc058gys.1,GRIA4
uc058gyt.1,GRIA4
uc058gyu.1,GRIA4
uc058gyv.1,GRIA4
uc058gyw.1,RNU4-55P
uc058gyx.1,GRIA4
uc058gyy.1,GRIA4
uc058gza.1,MSANTD4
uc058gzb.1,MSANTD4
uc058gzc.1,MSANTD4
uc058gzd.1,MSANTD4
uc058gze.1,MSANTD4
uc058gzf.1,KBTBD3
uc058gzg.1,KBTBD3
uc058gzh.1,KBTBD3
uc058gzi.1,AASDHPPT
uc058gzj.1,KBTBD3
uc058gzk.1,AASDHPPT
uc058gzl.1,AASDHPPT
uc058gzm.1,
uc058gzn.1,AASDHPPT
uc058gzo.1,
uc058gzp.1,
uc058gzs.1,
uc058gzt.1,CWF19L2
uc058gzu.1,CWF19L2
uc058gzv.1,CWF19L2
uc058gzw.1,ALKBH8
uc058gzx.1,ALKBH8
uc058gzy.1,ALKBH8
uc058gzz.1,ALKBH8
uc058haa.1,ALKBH8
uc058hab.1,ALKBH8
uc058hac.1,ELMOD1
uc058had.1,ELMOD1
uc058haf.1,ELMOD1
uc058hag.1,SLN
uc058hah.1,SLN
uc058hai.1,SLC35F2
uc058haj.1,SLC35F2
uc058hak.1,SLC35F2
uc058hal.1,SLC35F2
uc058ham.1,SLC35F2
uc058hao.1,CUL5
uc058hap.1,CUL5
uc058haq.1,CUL5
uc058har.1,CUL5
uc058has.1,CUL5
uc058hat.1,
uc058hau.1,ACAT1
uc058hav.1,ACAT1
uc058haw.1,ACAT1
uc058hax.1,ACAT1
uc058hay.1,ACAT1
uc058haz.1,ACAT1
uc058hba.1,ACAT1
uc058hbb.1,ACAT1
uc058hbc.1,ACAT1
uc058hbd.1,ACAT1
uc058hbe.1,NPAT
uc058hbf.1,NPAT
uc058hbg.1,NPAT
uc058hbh.1,NPAT
uc058hbi.1,ATM
uc058hbj.1,ATM
uc058hbk.1,ATM
uc058hbl.1,ATM
uc058hbm.1,ATM
uc058hbn.1,ATM
uc058hbo.1,ATM
uc058hbp.1,ATM
uc058hbq.1,ATM
uc058hbr.1,ATM
uc058hbs.1,ATM
uc058hbt.1,ATM
uc058hbu.1,ATM
uc058hbv.1,ATM
uc058hbw.1,ATM
uc058hbx.1,C11orf65
uc058hby.1,C11orf65
uc058hbz.1,C11orf65
uc058hca.1,ATM
uc058hcb.1,ATM
uc058hcc.1,C11orf65
uc058hcd.1,ATM
uc058hce.1,ATM
uc058hcf.1,C11orf65
uc058hcg.1,C11orf65
uc058hch.1,KDELC2
uc058hci.1,KDELC2
uc058hcj.1,KDELC2
uc058hck.1,KDELC2
uc058hcl.1,EXPH5
uc058hcm.1,EXPH5
uc058hcn.1,EXPH5
uc058hco.1,EXPH5
uc058hcp.1,EXPH5
uc058hcq.1,DDX10
uc058hcr.1,DDX10
uc058hcs.1,DDX10
uc058hct.1,DDX10
uc058hcu.1,DDX10
uc058hcv.1,DDX10
uc058hcw.1,
uc058hcx.1,
uc058hcy.1,RNU6-654P
uc058hcz.1,
uc058hda.1,
uc058hdb.1,
uc058hdc.1,
uc058hdd.1,RDX
uc058hde.1,RDX
uc058hdf.1,RDX
uc058hdg.1,RDX
uc058hdh.1,RDX
uc058hdi.1,RDX
uc058hdj.1,RDX
uc058hdk.1,RDX
uc058hdl.1,RDX
uc058hdm.1,RDX
uc058hdn.1,RDX
uc058hdo.1,
uc058hdp.1,
uc058hdq.1,
uc058hdr.1,LINC02550
uc058hds.1,COLCA1
uc058hdt.1,COLCA1
uc058hdu.1,COLCA1
uc058hdv.1,COLCA2
uc058hdw.1,COLCA2
uc058hdx.1,POU2AF1
uc058hdy.1,POU2AF1
uc058hdz.1,POU2AF1
uc058hea.1,POU2AF1
uc058heb.1,POU2AF1
uc058hec.1,POU2AF1
uc058hed.1,RNU2-60P
uc058hee.1,POU2AF1
uc058hef.1,POU2AF1
uc058heg.1,POU2AF1
uc058heh.1,POU2AF1
uc001pli.2,
uc001plj.4,BTG4
uc001plk.4,BTG4
uc001plm.3,MIR34B
uc001pln.5,C11orf88
uc001plo.1,C11orf88
uc001plp.3,LAYN
uc001plr.3,LAYN
uc001plt.4,SIK2
uc001plw.2,PPP2R1B
uc001plx.2,PPP2R1B
uc001ply.4,ALG9
uc001plz.4,ALG9
uc001pmc.5,FDXACB1
uc001pmd.4,C11orf1
uc001pme.4,C11orf1
uc001pmf.3,CRYAB
uc001pmg.3,HSPB2
uc001pmj.4,DIXDC1
uc001pmo.4,DLAT
uc001pmp.5,PIH1D2
uc001pmr.5,NKAPD1
uc001pms.5,NKAPD1
uc001pmt.5,NKAPD1
uc001pmv.5,NKAPD1
uc001pmx.5,TIMM8B
uc001pmy.5,TIMM8B
uc001pmz.5,SDHD
uc001pnb.2,IL18
uc001pnc.4,TEX12
uc001pnd.4,TEX12
uc001pnf.4,BCO2
uc001png.4,BCO2
uc001pnh.4,BCO2
uc001pni.4,BCO2
uc001pnj.5,PTS
uc001pnn.4,
uc001pnu.3,TTC12
uc001pny.3,ANKK1
uc001pnz.4,DRD2
uc001poa.5,DRD2
uc001pob.5,DRD2
uc001poc.6,TMPRSS5
uc001pod.6,TMPRSS5
uc001poe.4,ZW10
uc001pog.4,USP28
uc001poh.4,USP28
uc001poj.4,USP28
uc001pok.4,HTR3B
uc001pol.4,HTR3B
uc001pop.4,ZBTB16
uc001poq.4,ZBTB16
uc001por.2,NNMT
uc001pos.2,NNMT
uc001pov.5,RBM7
uc001pow.5,RBM7
uc001poy.4,REXO2
uc001poz.4,REXO2
uc001ppa.5,NXPE1
uc001ppb.2,NXPE1
uc001ppc.4,NXPE4
uc001ppd.4,NXPE4
uc001pph.6,CADM1
uc001ppi.5,CADM1
uc001ppj.5,CADM1
uc001ppk.4,CADM1
uc001ppm.3,LINC00900
uc001ppn.4,BUD13
uc001ppo.4,BUD13
uc001ppp.4,ZPR1
uc001ppr.4,APOA5
uc001pps.2,APOA4
uc001ppt.2,APOC3
uc001ppv.2,APOA1
uc001ppx.4,SIK3
uc001ppy.5,SIK3
uc001pqa.5,SIK3
uc001pqb.4,SIK3
uc001pqe.4,PAFAH1B2
uc001pqg.3,SIDT2
uc001pqh.2,SIDT2
uc001pqi.1,SIDT2
uc009yyd.3,C11orf88
uc009yye.2,PPP2R1B
uc009yyf.2,PPP2R1B
uc009yyl.4,PIH1D2
uc009yym.3,IL18
uc009yyn.4,BCO2
uc009yyp.3,PLET1
uc009yyr.2,DRD2
uc009yys.5,TMPRSS5
uc009yyt.5,TMPRSS5
uc009yyu.5,TMPRSS5
uc009yyw.2,CLDN25
uc009yyy.3,NXPE2
uc009yza.4,LINC00900
uc009yzb.3,LINC00900
uc009yzk.3,PAFAH1B2
uc009yzl.3,PAFAH1B2
uc010rwg.2,LAYN
uc010rwi.2,PPP2R1B
uc010rwk.2,PPP2R1B
uc010rwl.2,PPP2R1B
uc010rwp.3,CRYAB
uc010rws.2,PIH1D2
uc010rwt.3,BCO2
uc010rwv.3,DRD2
uc010rww.4,TMPRSS5
uc010rwx.4,TMPRSS5
uc010rwy.3,USP28
uc010rxa.3,HTR3A
uc010rxb.3,HTR3A
uc010rxc.3,HTR3A
uc021qqj.2,MIR34C
uc021qqq.1,RNU7-187P
uc021qqr.2,NCAM1-AS1
uc021qqs.1,MIR4301
uc021qqv.2,PAFAH1B2
uc031qee.2,SDHD
uc031qef.2,SDHD
uc031qeg.2,SDHD
uc031qej.2,CADM1
uc031yet.2,ALG9
uc031yeu.2,ALG9
uc031yew.2,
uc031yfa.2,CRYAB
uc031yfb.2,DIXDC1
uc031yfc.2,DIXDC1
uc031yff.2,
uc031yfh.2,NCAM1
uc031yfj.2,NCAM1
uc031yfp.1,RBM7
uc031yfq.2,RBM7
uc058hei.1,
uc058hej.1,
uc058hek.1,BTG4
uc058hel.1,
uc058hem.1,C11orf88
uc058hen.1,LAYN
uc058heo.1,LAYN
uc058hep.1,LAYN
uc058heq.1,LAYN
uc058her.1,LAYN
uc058hes.1,LAYN
uc058het.1,LAYN
uc058heu.1,RN7SKP273
uc058hev.1,SIK2
uc058hew.1,PPP2R1B
uc058hex.1,PPP2R1B
uc058hey.1,PPP2R1B
uc058hez.1,PPP2R1B
uc058hfa.1,PPP2R1B
uc058hfb.1,
uc058hfc.1,
uc058hfd.1,ALG9
uc058hfe.1,ALG9
uc058hff.1,ALG9
uc058hfg.1,ALG9
uc058hfh.1,ALG9
uc058hfi.1,ALG9
uc058hfj.1,ALG9
uc058hfk.1,ALG9-IT1
uc058hfl.1,ALG9
uc058hfm.1,ALG9
uc058hfn.1,ALG9
uc058hfo.1,ALG9
uc058hfp.1,ALG9
uc058hfq.1,
uc058hfr.1,ALG9
uc058hfs.1,
uc058hft.1,FDXACB1
uc058hfu.1,FDXACB1
uc058hfv.1,C11orf1
uc058hfw.1,C11orf1
uc058hfx.1,C11orf1
uc058hfy.1,CRYAB
uc058hfz.1,CRYAB
uc058hga.1,CRYAB
uc058hgb.1,CRYAB
uc058hgc.1,CRYAB
uc058hgd.1,CRYAB
uc058hge.1,CRYAB
uc058hgf.1,CRYAB
uc058hgg.1,CRYAB
uc058hgh.1,CRYAB
uc058hgi.1,CRYAB
uc058hgj.1,CRYAB
uc058hgk.1,CRYAB
uc058hgl.1,HSPB2-C11orf52
uc058hgm.1,HSPB2-C11orf52
uc058hgn.1,C11orf52
uc058hgo.1,C11orf52
uc058hgp.1,C11orf52
uc058hgq.1,C11orf52
uc058hgr.1,RNA5SP351
uc058hgs.1,DIXDC1
uc058hgt.1,DIXDC1
uc058hgu.1,DIXDC1
uc058hgv.1,DIXDC1
uc058hgw.1,DIXDC1
uc058hgx.1,
uc058hgy.1,DIXDC1
uc058hgz.1,DLAT
uc058hha.1,DLAT
uc058hhb.1,DLAT
uc058hhc.1,RNU6-893P
uc058hhd.1,DLAT
uc058hhe.1,PIH1D2
uc058hhf.1,PIH1D2
uc058hhg.1,PIH1D2
uc058hhh.1,PIH1D2
uc058hhi.1,PIH1D2
uc058hhj.1,NKAPD1
uc058hhk.1,NKAPD1
uc058hhl.1,NKAPD1
uc058hhm.1,NKAPD1
uc058hhn.1,NKAPD1
uc058hho.1,TIMM8B
uc058hhp.1,TIMM8B
uc058hhq.1,SDHD
uc058hhr.1,SDHD
uc058hhs.1,SDHD
uc058hht.1,
uc058hhu.1,
uc058hhv.1,
uc058hhw.1,SDHD
uc058hhx.1,SDHD
uc058hhy.1,IL18
uc058hhz.1,IL18
uc058hia.1,IL18
uc058hib.1,IL18
uc058hic.1,
uc058hid.1,
uc058hie.1,BCO2
uc058hif.1,BCO2
uc058hig.1,BCO2
uc058hih.1,BCO2
uc058hii.1,BCO2
uc058hij.1,BCO2
uc058hik.1,BCO2
uc058hil.1,BCO2
uc058him.1,BCO2
uc058hin.1,BCO2
uc058hio.1,BCO2
uc058hip.1,BCO2
uc058hiq.1,BCO2
uc058hir.1,PTS
uc058his.1,PTS
uc058hit.1,PTS
uc058hiu.1,PTS
uc058hiv.1,PTS
uc058hiw.1,PTS
uc058hix.1,PTS
uc058hiy.1,PTS
uc058hja.1,
uc058hjb.1,
uc058hjc.1,
uc058hjd.1,
uc058hje.1,
uc058hjf.1,
uc058hjg.1,RNU6-44P
uc058hjh.1,
uc058hji.1,
uc058hjj.1,
uc058hjk.1,
uc058hjl.1,
uc058hjm.1,
uc058hjn.1,NCAM1
uc058hjo.1,NCAM1
uc058hjp.1,NCAM1
uc058hjq.1,NCAM1
uc058hjr.1,NCAM1
uc058hjs.1,NCAM1
uc058hjt.1,NCAM1
uc058hju.1,NCAM1
uc058hjv.1,NCAM1
uc058hjw.1,NCAM1
uc058hjx.1,NCAM1
uc058hjy.1,NCAM1
uc058hjz.1,NCAM1
uc058hka.1,NCAM1
uc058hkb.1,NCAM1
uc058hkc.1,NCAM1
uc058hkd.1,NCAM1
uc058hke.1,NCAM1
uc058hkf.1,NCAM1
uc058hkg.1,NCAM1
uc058hkh.1,NCAM1
uc058hki.1,NCAM1
uc058hkj.1,NCAM1
uc058hkk.1,NCAM1
uc058hkl.1,NCAM1
uc058hkm.1,NCAM1
uc058hkn.1,NCAM1
uc058hko.1,NCAM1-AS1
uc058hkp.1,NCAM1
uc058hkq.1,
uc058hkr.1,
uc058hks.1,
uc058hkt.1,TTC12
uc058hku.1,TTC12
uc058hkv.1,TTC12
uc058hkw.1,TTC12
uc058hkx.1,TTC12
uc058hky.1,TTC12
uc058hkz.1,TTC12
uc058hla.1,TTC12
uc058hlb.1,TTC12
uc058hlc.1,TTC12
uc058hld.1,TTC12
uc058hle.1,TTC12
uc058hlf.1,TTC12
uc058hlg.1,TTC12
uc058hlh.1,TTC12
uc058hli.1,TTC12
uc058hlj.1,TTC12
uc058hlk.1,TTC12
uc058hll.1,TTC12
uc058hlm.1,TTC12
uc058hln.1,TTC12
uc058hlo.1,
uc058hlp.1,ANKK1
uc058hlq.1,
uc058hlr.1,DRD2
uc058hls.1,DRD2
uc058hlt.1,DRD2
uc058hlu.1,DRD2
uc058hlv.1,DRD2
uc058hlw.1,TMPRSS5
uc058hlx.1,TMPRSS5
uc058hly.1,TMPRSS5
uc058hlz.1,TMPRSS5
uc058hma.1,TMPRSS5
uc058hmb.1,ZW10
uc058hmc.1,ZW10
uc058hmd.1,
uc058hme.1,USP28
uc058hmf.1,USP28
uc058hmg.1,USP28
uc058hmh.1,USP28
uc058hmi.1,USP28
uc058hmj.1,USP28
uc058hmk.1,USP28
uc058hml.1,
uc058hmm.1,USP28
uc058hmn.1,USP28
uc058hmo.1,USP28
uc058hmp.1,USP28
uc058hmq.1,RNU6-1107P
uc058hmr.1,HTR3B
uc058hms.1,HTR3A
uc058hmt.1,HTR3A
uc058hmu.1,HTR3A
uc058hmv.1,HTR3A
uc058hmw.1,ZBTB16
uc058hmx.1,ZBTB16
uc058hmy.1,ZBTB16
uc058hmz.1,ZBTB16
uc058hnb.1,ZBTB16
uc058hnc.1,
uc058hnd.1,ZBTB16
uc058hne.1,ZBTB16
uc058hnf.1,NNMT
uc058hng.1,NNMT
uc058hnh.1,NNMT
uc058hnm.1,
uc058hnn.1,RBM7
uc058hno.1,RBM7
uc058hnp.1,RBM7
uc058hnq.1,RBM7
uc058hnr.1,
uc058hns.1,RBM7
uc058hnt.1,REXO2
uc058hnu.1,REXO2
uc058hnv.1,REXO2
uc058hnw.1,REXO2
uc058hnx.1,REXO2
uc058hny.1,REXO2
uc058hnz.1,REXO2
uc058hoa.1,REXO2
uc058hob.1,REXO2
uc058hoc.1,REXO2
uc058hod.1,REXO2
uc058hoe.1,REXO2
uc058hof.1,REXO2
uc058hog.1,REXO2
uc058hoh.1,REXO2
uc058hoi.1,REXO2
uc058hoj.1,REXO2
uc058hok.1,REXO2
uc058hom.1,NXPE1
uc058hon.1,
uc058hoo.1,NXPE1
uc058hoq.1,
uc058hor.1,CADM1
uc058hos.1,CADM1
uc058hot.1,CADM1
uc058how.1,CADM1
uc058hox.1,CADM1
uc058hoy.1,CADM1
uc058hoz.1,CADM1
uc058hpa.1,CADM1
uc058hpc.1,CADM1
uc058hpd.1,CADM1
uc058hpe.1,CADM1
uc058hpf.1,CADM1
uc058hpg.1,CADM1
uc058hph.1,CADM1
uc058hpi.1,CADM1
uc058hpj.1,CADM1
uc058hpk.1,
uc058hpl.1,
uc058hpm.1,
uc058hpn.1,
uc058hpo.1,
uc058hpp.1,CADM1
uc058hpq.1,
uc058hpr.1,
uc058hps.1,
uc058hpt.1,
uc058hpu.1,
uc058hpv.1,
uc058hpw.1,
uc058hpx.1,
uc058hpy.1,LINC00900
uc058hpz.1,LINC00900
uc058hqa.1,LINC00900
uc058hqb.1,
uc058hqc.1,
uc058hqe.1,LINC02151
uc058hqf.1,
uc058hqg.1,
uc058hqh.1,
uc058hqi.1,BUD13
uc058hqj.1,
uc058hqk.1,ZPR1
uc058hql.1,ZPR1
uc058hqm.1,ZPR1
uc058hqn.1,ZPR1
uc058hqo.1,ZPR1
uc058hqp.1,ZPR1
uc058hqq.1,ZPR1
uc058hqr.1,ZPR1
uc058hqs.1,APOA5
uc058hqt.1,APOA5
uc058hqu.1,
uc058hqv.1,APOC3
uc058hqw.1,APOC3
uc058hqx.1,APOC3
uc058hqy.1,APOC3
uc058hqz.1,APOA1
uc058hra.1,APOA1
uc058hrb.1,APOA1
uc058hrc.1,APOA1
uc058hrd.1,APOA1-AS
uc058hre.1,SIK3
uc058hrf.1,SIK3
uc058hrg.1,SIK3
uc058hrh.1,SIK3
uc058hri.1,SIK3
uc058hrj.1,SIK3
uc058hrk.1,SIK3
uc058hrm.1,SIK3
uc058hrn.1,SIK3
uc058hrp.1,RNY4P6
uc058hrq.1,
uc058hrr.1,PAFAH1B2
uc058hrs.1,PAFAH1B2
uc058hrt.1,PAFAH1B2
uc058hru.1,PAFAH1B2
uc058hrv.1,SIDT2
uc058hrw.1,SIDT2
uc058hrx.1,SIDT2
uc058hry.1,SIDT2
uc058hrz.1,SIDT2
uc058hsa.1,SIDT2
uc058hsb.1,SIDT2
uc058hsc.1,SIDT2
uc058hsd.1,SIDT2
uc058hse.1,SIDT2
uc058hsf.1,SIDT2
uc058hsg.1,SIDT2
uc058hsh.1,SIDT2
uc058hsi.1,SIDT2
uc001pqm.4,TAGLN
uc001pqn.4,TAGLN
uc001pqo.4,TAGLN
uc001pqp.4,TAGLN
uc001pqr.4,PCSK7
uc001pqs.2,PCSK7
uc001pqt.5,RNF214
uc001pqu.3,RNF214
uc001pqw.4,BACE1
uc001pqx.4,BACE1
uc001pqy.4,BACE1
uc001pqz.4,BACE1
uc001prc.4,CEP164
uc001prg.2,CEP164
uc001prh.1,DSCAML1
uc001prj.2,FXYD2
uc001prk.2,FXYD2
uc001pro.3,FXYD6
uc001prp.3,FXYD6
uc001prr.2,FXYD6
uc001prs.3,TMPRSS13
uc001prt.2,TMPRSS13
uc001pru.3,TMPRSS13
uc001prv.5,IL10RA
uc001prw.5,IL10RA
uc001prx.1,SMIM35
uc001pry.1,SMIM35
uc001prz.1,SMIM35
uc001pse.4,SCN4B
uc001psf.3,SCN2B
uc001psi.3,JAML
uc001psk.3,JAML
uc001psm.5,MPZL3
uc001psn.4,MPZL2
uc001pso.4,MPZL2
uc001psq.5,CD3E
uc001pss.2,CD3D
uc001pst.2,CD3D
uc001psu.3,CD3G
uc001psv.4,UBE4A
uc001psw.4,UBE4A
uc001psx.4,ATP5MG
uc001psy.4,
uc001pta.4,KMT2A
uc001ptb.4,KMT2A
uc001ptg.2,TTC36
uc001pth.4,TMEM25
uc001pti.4,TMEM25
uc001ptk.5,TMEM25
uc001ptl.3,TMEM25
uc001ptm.3,TMEM25
uc001pto.3,IFT46
uc001ptp.2,IFT46
uc001ptq.4,ARCN1
uc001ptr.3,PHLDB1
uc001pts.3,PHLDB1
uc001ptt.4,PHLDB1
uc001pue.5,CXCR5
uc001pug.5,BCL9L
uc001puh.4,UPK2
uc001pui.4,FOXR1
uc001pul.5,CCDC84
uc001pun.4,RPS25
uc001puz.2,HMBS
uc001pva.2,HMBS
uc001pve.3,HMBS
uc001pvf.1,HMBS
uc001pvg.4,H2AFX
uc001pvi.4,DPAGT1
uc001pvn.4,C2CD2L
uc001pvq.4,HINFP
uc009yzp.2,CEP164
uc009yzr.3,TMPRSS13
uc009yzx.4,MPZL3
uc009zad.4,TMEM25
uc009zag.4,ARCN1
uc009zan.3,SLC37A4
uc010rxf.3,RNF214
uc010rxg.3,BACE1
uc010rxh.3,BACE1
uc010rxo.3,TMPRSS4
uc010rxq.3,TMPRSS4
uc010rxs.3,TMPRSS4
uc010rxv.3,SCN4B
uc010rxw.2,JAML
uc010ryb.4,TTC36
uc010ryc.3,TTC36
uc010rye.3,TMEM25
uc010ryg.3,ARCN1
uc010ryi.2,PHLDB1
uc010ryo.4,TRAPPC4
uc010ryp.4,TRAPPC4
uc010ryq.4,TRAPPC4
uc021qqz.2,FXYD6-FXYD2
uc021qra.2,FXYD6
uc021qrc.2,TMPRSS13
uc021qrf.2,CD3D
uc021qrh.1,MIR4492
uc021qri.1,MIR3656
uc021qrj.2,HINFP
uc031ygb.2,PCSK7
uc031ygm.1,MIR6716
uc031ygn.2,TREH
uc031ygo.2,TREH
uc031ygs.2,DDX6
uc031ygt.2,DDX6
uc031ygv.2,
uc031yhc.2,HYOU1
uc031yhi.2,VPS11
uc031yhj.1,DPAGT1
uc031yhk.2,ABCG4
uc031yhl.2,ABCG4
uc058hsj.1,SIDT2
uc058hsk.1,SIDT2
uc058hsl.1,SIDT2
uc058hsm.1,TAGLN
uc058hsn.1,TAGLN
uc058hso.1,TAGLN
uc058hsp.1,TAGLN
uc058hsq.1,
uc058hsr.1,PCSK7
uc058hss.1,PCSK7
uc058hst.1,PCSK7
uc058hsu.1,PCSK7
uc058hsv.1,PCSK7
uc058hsw.1,PCSK7
uc058hsx.1,PCSK7
uc058hsy.1,PCSK7
uc058hsz.1,PCSK7
uc058hta.1,PCSK7
uc058htb.1,PCSK7
uc058htc.1,PCSK7
uc058htd.1,RNF214
uc058hte.1,RNF214
uc058htf.1,RNF214
uc058htg.1,
uc058hth.1,RNF214
uc058hti.1,RNF214
uc058htj.1,BACE1
uc058htk.1,BACE1
uc058htl.1,BACE1
uc058htm.1,BACE1-AS
uc058htn.1,BACE1
uc058hto.1,BACE1-AS
uc058htp.1,BACE1
uc058htq.1,BACE1
uc058htr.1,
uc058hts.1,CEP164
uc058htt.1,
uc058htu.1,CEP164
uc058htv.1,CEP164
uc058htw.1,CEP164
uc058htx.1,CEP164
uc058hty.1,CEP164
uc058htz.1,CEP164
uc058hua.1,CEP164
uc058hub.1,CEP164
uc058huc.1,CEP164
uc058hud.1,DSCAML1
uc058hue.1,
uc058huf.1,
uc058hug.1,DSCAML1
uc058huh.1,FXYD2
uc058hui.1,FXYD2
uc058huj.1,
uc058huk.1,FXYD2
uc058hul.1,FXYD2
uc058hum.1,FXYD2
uc058hun.1,FXYD2
uc058huo.1,
uc058hup.1,
uc058huq.1,
uc058hur.1,FXYD6
uc058hus.1,FXYD6
uc058hut.1,FXYD6
uc058huu.1,FXYD6
uc058huv.1,FXYD6
uc058huw.1,FXYD6
uc058huz.1,FXYD6
uc058hva.1,FXYD6
uc058hvb.1,FXYD6
uc058hvc.1,FXYD6
uc058hve.1,TMPRSS13
uc058hvf.1,TMPRSS13
uc058hvg.1,IL10RA
uc058hvh.1,IL10RA
uc058hvi.1,IL10RA
uc058hvj.1,IL10RA
uc058hvk.1,IL10RA
uc058hvl.1,IL10RA
uc058hvm.1,IL10RA
uc058hvn.1,IL10RA
uc058hvo.1,IL10RA
uc058hvr.1,RN7SL828P
uc058hvs.1,TMPRSS4
uc058hvt.1,TMPRSS4
uc058hvu.1,TMPRSS4
uc058hvv.1,TMPRSS4
uc058hvw.1,TMPRSS4
uc058hvx.1,TMPRSS4
uc058hvy.1,TMPRSS4
uc058hwa.1,TMPRSS4
uc058hwb.1,TMPRSS4
uc058hwc.1,TMPRSS4
uc058hwd.1,TMPRSS4
uc058hwe.1,TMPRSS4
uc058hwf.1,TMPRSS4
uc058hwg.1,TMPRSS4
uc058hwh.1,TMPRSS4
uc058hwi.1,TMPRSS4
uc058hwj.1,TMPRSS4
uc058hwk.1,SCN4B
uc058hwl.1,SCN4B
uc058hwm.1,SCN4B
uc058hwn.1,SCN4B
uc058hwo.1,JAML
uc058hwp.1,JAML
uc058hwq.1,JAML
uc058hwr.1,JAML
uc058hws.1,JAML
uc058hwt.1,JAML
uc058hwu.1,JAML
uc058hwv.1,JAML
uc058hww.1,JAML
uc058hwx.1,MPZL3
uc058hwy.1,MPZL3
uc058hwz.1,MPZL2
uc058hxa.1,MPZL2
uc058hxb.1,MPZL2
uc058hxc.1,MPZL2
uc058hxd.1,MPZL2
uc058hxe.1,
uc058hxf.1,CD3E
uc058hxg.1,CD3E
uc058hxh.1,CD3E
uc058hxi.1,CD3E
uc058hxj.1,CD3E
uc058hxk.1,CD3D
uc058hxl.1,CD3D
uc058hxm.1,CD3G
uc058hxn.1,CD3G
uc058hxo.1,CD3G
uc058hxp.1,CD3G
uc058hxr.1,CD3G
uc058hxs.1,UBE4A
uc058hxt.1,
uc058hxu.1,
uc058hxv.1,ATP5MG
uc058hxx.1,ATP5MG
uc058hxy.1,ATP5MG
uc058hxz.1,ATP5MG
uc058hya.1,ATP5MG
uc058hyb.1,
uc058hyc.1,
uc058hyc.1,KMT2A
uc058hyd.1,KMT2A
uc058hye.1,KMT2A
uc058hyf.1,KMT2A
uc058hyh.1,KMT2A
uc058hyl.1,
uc058hym.1,
uc058hyn.1,
